,backyard_informal_grid
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.008712748192512804
7288,0.3794512727797228
7289,0.3843540425188429
7290,0.3843540425188429
7291,0.3843540425188429
7292,0.2869991732922362
7293,0.0499670744895432
7294,0.0499670744895432
7295,0.0499670744895432
7296,0.0499670744895432
7297,0.0499670744895432
7298,0.0499670744895432
7299,0.04297658539656859
7300,0.01596985974967781
7301,0.01006532183743281
7302,0.008837163473712627
7303,0.00644323463709242
7304,0.001874196290285481
7305,0.001874196290285481
7306,0.001874196290285481
7307,0.001874196290285481
7308,0.001879541843652372
7309,0.001874196290285481
7310,0.001874196290285481
7311,0.001874196290285481
7312,0.001874196290285481
7313,0.001874196290285481
7314,0.001874196290285481
7315,0.001874196290285481
7316,0.001874196290285481
7317,0.001874196290285481
7318,0.001874196290285481
7319,0.001874196290285481
7320,0.001874196290285481
7321,0.001874196290285481
7322,0.001874196290285481
7323,0.001874196290285481
7324,0.001874196290285481
7325,0.001874196290285481
7326,0.001874196290285481
7327,0.001874196290285481
7328,0.001874196290285481
7329,0.001874196290285481
7330,0.001874196290285481
7331,0.001874196290285481
7332,0.001874196290285481
7333,0.001874196290285481
7334,0.001874196290285481
7335,0.001874196290285481
7336,0.001874196290285481
7337,0.00185555227587947
7338,0.001774967164077805
7339,0.00249879963475388
7340,0.005748628138098236
7341,0.01426833649472874
7342,0.01455301065464667
7343,0.01455301065464667
7344,0.01455301065464667
7345,0.01455301065464667
7346,0.01455301065464667
7347,0.01455301065464667
7348,0.01455301065464667
7349,0.01455301065464667
7350,0.01176809508797022
7351,0.0
7352,0.0
7353,0.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,0.0
7359,0.0
7360,0.0
7361,0.0
7362,0.0
7363,0.0
7364,0.0
7365,0.0
7366,0.0
7367,0.0
7368,0.0
7369,0.0
7370,0.0
7371,0.0
7372,0.0
7373,0.0
7374,0.0
7375,0.0
7376,0.0
7377,0.0
7378,0.0
7379,0.0
7380,0.0
7381,0.0
7382,0.0
7383,0.0
7384,0.0
7385,0.0
7386,0.0
7387,0.0
7388,0.0
7389,0.0
7390,0.0
7391,0.0
7392,0.0
7393,0.0
7394,0.0
7395,0.0
7396,0.0
7397,0.0
7398,0.0
7399,0.0
7400,0.0
7401,0.0
7402,0.0
7403,0.0
7404,0.0
7405,0.0
7406,0.0
7407,0.0
7408,0.0
7409,0.0
7410,0.0
7411,0.0
7412,0.0
7413,0.0
7414,0.0
7415,0.0
7416,0.0
7417,0.009370801791077478
7418,0.383107500568414
7419,0.3843540425188429
7420,0.3843540425188429
7421,0.3843540425188429
7422,0.2461303196733938
7423,0.0499670744895432
7424,0.0499670744895432
7425,0.0499670744895432
7426,0.0499670744895432
7427,0.0499670744895432
7428,0.0499670744895432
7429,0.0499670744895432
7430,0.04769440789781372
7431,0.01154818957213391
7432,0.001874196290285481
7433,0.001874196290285481
7434,0.001874196290285481
7435,0.001874196290285481
7436,0.001874196290285481
7437,0.001874196290285481
7438,0.001874196290285481
7439,0.001874196290285481
7440,0.001874196290285481
7441,0.001874196290285481
7442,0.001874196290285481
7443,0.001874196290285481
7444,0.001874196290285481
7445,0.001874196290285481
7446,0.001874196290285481
7447,0.001874196290285481
7448,0.001874196290285481
7449,0.001874196290285481
7450,0.001874196290285481
7451,0.001874196290285481
7452,0.001874196290285481
7453,0.001874196290285481
7454,0.001874196290285481
7455,0.001874196290285481
7456,0.001874196290285481
7457,0.001874196290285481
7458,0.001874196290285481
7459,0.001874196290285481
7460,0.001874196290285481
7461,0.001874196290285481
7462,0.001874196290285481
7463,0.001874196290285481
7464,0.001874196290285481
7465,0.001874196290285481
7466,0.001874196290285481
7467,0.001874196290285481
7468,0.00398889381991631
7469,0.01455301065464667
7470,0.01455301065464667
7471,0.01455301065464667
7472,0.01455301065464667
7473,0.01455301065464667
7474,0.01455301065464667
7475,0.01455301065464667
7476,0.01455301065464667
7477,0.01455301065464667
7478,0.01455301065464667
7479,0.01455301065464667
7480,0.01388419599388765
7481,1.77704039649332e-05
7482,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,0.0
7493,0.0
7494,0.0
7495,0.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,0.0
7502,0.0
7503,0.0
7504,0.0
7505,0.0
7506,0.0
7507,0.0
7508,0.0
7509,0.0
7510,0.0
7511,0.0
7512,0.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,0.0
7518,0.0
7519,0.0
7520,0.0
7521,0.0
7522,0.0
7523,0.0
7524,0.0
7525,0.0
7526,0.0
7527,0.0
7528,0.0
7529,0.0
7530,0.0
7531,0.0
7532,0.0
7533,0.0
7534,0.0
7535,0.0
7536,0.0
7537,0.0
7538,0.0
7539,0.0
7540,0.0
7541,0.0
7542,0.0
7543,0.0
7544,0.0
7545,0.0
7546,0.0
7547,0.0
7548,0.3679146315974021
7549,0.3843540425188429
7550,0.3843540425188429
7551,0.3843540425188429
7552,0.2052614661943023
7553,0.0499670744895432
7554,0.0499670744895432
7555,0.0499670744895432
7556,0.0499670744895432
7557,0.0499670744895432
7558,0.0499670744895432
7559,0.0499670744895432
7560,0.0499670744895432
7561,0.02112874544990892
7562,0.001874196290285481
7563,0.001874196290285481
7564,0.001874196290285481
7565,0.001874196290285481
7566,0.001874196290285481
7567,0.001874196290285481
7568,0.001874196290285481
7569,0.001874196290285481
7570,0.001874196290285481
7571,0.001874196290285481
7572,0.001874196290285481
7573,0.001874196290285481
7574,0.001874196290285481
7575,0.001874196290285481
7576,0.001874196290285481
7577,0.001874196290285481
7578,0.001874196290285481
7579,0.001874196290285481
7580,0.001874196290285481
7581,0.001874196290285481
7582,0.001874196290285481
7583,0.001874196290285481
7584,0.001874196290285481
7585,0.001874196290285481
7586,0.001874196290285481
7587,0.001874196290285481
7588,0.001874196290285481
7589,0.001874196290285481
7590,0.001874196290285481
7591,0.001874196290285481
7592,0.2980070075468703
7593,1.398562315693591
7594,0.001874196290285481
7595,0.001874196290285481
7596,0.001874196290285481
7597,0.001874196290285481
7598,0.004033654003466241
7599,0.01455301065464667
7600,0.01455301065464667
7601,0.01455301065464667
7602,0.01455301065464667
7603,0.01455301065464667
7604,0.01455301065464667
7605,0.01455301065464667
7606,0.01455301065464667
7607,0.01455301065464667
7608,0.01455301065464667
7609,0.01455301065464667
7610,0.01455301065464667
7611,0.000777213035963122
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.0
7617,0.0
7618,0.0
7619,0.0
7620,0.0
7621,0.0
7622,0.0
7623,0.0
7624,0.0
7625,0.0
7626,0.0
7627,0.0
7628,0.0
7629,0.0
7630,0.0
7631,0.0
7632,0.0
7633,0.0
7634,0.0
7635,0.0
7636,0.0
7637,0.0
7638,0.0
7639,0.0
7640,0.0
7641,0.0
7642,0.0
7643,0.0
7644,0.0
7645,0.0
7646,0.0
7647,0.0
7648,0.0
7649,0.0
7650,0.0
7651,0.0
7652,0.0
7653,0.0
7654,0.0
7655,0.0
7656,0.0
7657,0.0
7658,0.0
7659,0.0
7660,0.0
7661,0.0
7662,0.0
7663,0.0
7664,0.0
7665,0.0
7666,0.0
7667,0.0
7668,0.0
7669,0.0
7670,0.0
7671,0.0
7672,0.0
7673,0.0
7674,0.0
7675,0.0
7676,0.0
7677,0.0
7678,0.2873175303303403
7679,0.3843540425188429
7680,0.3843540425188429
7681,0.3843540425188429
7682,0.1643926127152108
7683,0.0499670744895432
7684,0.0499670744895432
7685,0.0499670744895432
7686,0.0499670744895432
7687,0.0499670744895432
7688,0.0499670744895432
7689,0.0499670744895432
7690,0.0499670744895432
7691,0.02641712543256337
7692,0.001874196290285481
7693,0.001874196290285481
7694,0.001874196290285481
7695,0.001874196290285481
7696,0.001874196290285481
7697,0.001874196290285481
7698,0.001874196290285481
7699,0.001874196290285481
7700,0.001874196290285481
7701,0.001874196290285481
7702,0.001874196290285481
7703,0.001874196290285481
7704,0.001874196290285481
7705,0.001874196290285481
7706,0.001874196290285481
7707,0.001874196290285481
7708,0.001874196290285481
7709,0.001874196290285481
7710,0.001874196290285481
7711,0.001874196290285481
7712,0.001874196290285481
7713,0.001874196290285481
7714,0.001874196290285481
7715,0.001874196290285481
7716,0.001874196290285481
7717,0.001874196290285481
7718,0.001874196290285481
7719,0.001874196290285481
7720,0.001874196290285481
7721,0.001874196290285481
7722,0.00187511184685022
7723,5.414378797394149
7724,0.001870659524453224
7725,0.001874196290285481
7726,0.001874196290285481
7727,0.001874196290285481
7728,0.004313106879732939
7729,0.01455301065464667
7730,0.01455301065464667
7731,0.01455301065464667
7732,0.01455301065464667
7733,0.01455301065464667
7734,0.01455301065464667
7735,0.01455301065464667
7736,0.01455301065464667
7737,0.01455301065464667
7738,0.01455301065464667
7739,0.01455301065464667
7740,0.01437824471393587
7741,0.0002276810375965311
7742,0.0
7743,0.0
7744,0.0
7745,0.0
7746,0.0
7747,0.0
7748,0.0
7749,0.0
7750,0.0
7751,0.0
7752,0.0
7753,0.0
7754,0.0
7755,0.0
7756,0.0
7757,0.0
7758,0.0
7759,0.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.0
7800,0.0
7801,0.0
7802,0.0
7803,0.0
7804,0.0
7805,0.0
7806,0.0
7807,0.0
7808,0.1114426977429838
7809,0.3843540425188429
7810,0.3843540425188429
7811,0.3843540425188429
7812,0.1235237591899968
7813,0.0499670744895432
7814,0.0499670744895432
7815,0.0499670744895432
7816,0.0499670744895432
7817,0.0499670744895432
7818,0.0499670744895432
7819,0.0499670744895432
7820,0.0499670744895432
7821,0.03170550543550452
7822,0.001874196290285481
7823,0.001874196290285481
7824,0.001874196290285481
7825,0.001874196290285481
7826,0.001874196290285481
7827,0.001874196290285481
7828,0.001874196290285481
7829,0.001874196290285481
7830,0.001874196290285481
7831,0.001874196290285481
7832,0.001874196290285481
7833,0.001874196290285481
7834,0.001874196290285481
7835,0.001874196290285481
7836,0.001874196290285481
7837,0.001874196290285481
7838,0.001874196290285481
7839,0.001874196290285481
7840,0.001874196290285481
7841,0.001874196290285481
7842,0.001874196290285481
7843,0.001874196290285481
7844,0.001874196290285481
7845,0.001874196290285481
7846,0.001874196290285481
7847,0.001874196290285481
7848,0.001874196290285481
7849,0.001874196290285481
7850,0.001874196290285481
7851,0.001874196290285481
7852,4.50347233679297
7853,12.21309363727943
7854,0.001811942705927593
7855,0.001874196290285481
7856,0.001874196290285481
7857,0.001874196290285481
7858,0.01002091128230656
7859,0.01323643104269095
7860,0.0144519807216853
7861,0.01455301065464667
7862,0.01455301065464667
7863,0.01455301065464667
7864,0.01455301065464667
7865,0.01455301065464667
7866,0.01455301065464667
7867,0.01455301065464667
7868,0.01455301065464667
7869,0.01455301065464667
7870,0.01300312564362458
7871,0.0
7872,0.0001096715395200148
7873,0.0
7874,0.0
7875,0.0
7876,0.0
7877,0.0
7878,0.0
7879,0.0
7880,0.0
7881,0.0
7882,0.0
7883,0.0
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7888,0.0
7889,0.0
7890,0.0
7891,0.0
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.0
7902,0.0
7903,0.0
7904,0.0
7905,0.0
7906,0.0
7907,0.0
7908,0.0
7909,0.0
7910,0.0
7911,0.0
7912,0.0
7913,0.0
7914,0.0
7915,0.0
7916,0.0
7917,0.0
7918,0.0
7919,0.0
7920,0.0
7921,0.0
7922,0.0
7923,0.0
7924,0.0
7925,0.0
7926,0.0
7927,0.0
7928,0.0
7929,0.0
7930,0.0
7931,0.0
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.01342828010119407
7937,0.3695650586178911
7938,0.3843540425188429
7939,0.3843508558132402
7940,0.08260508900791783
7941,0.0499670744895432
7942,0.0499670744895432
7943,0.0499670744895432
7944,0.0499670744895432
7945,0.0499670744895432
7946,0.0499670744895432
7947,0.0499670744895432
7948,0.0499670744895432
7949,0.03699215210031859
7950,0.001874196290285481
7951,0.001874196290285481
7952,0.001874196290285481
7953,0.001874196290285481
7954,0.001874196290285481
7955,0.001874196290285481
7956,0.001874196290285481
7957,0.001874196290285481
7958,0.001874196290285481
7959,0.001874196290285481
7960,0.001874196290285481
7961,0.001874196290285481
7962,0.001874196290285481
7963,0.001874196290285481
7964,0.001874196290285481
7965,0.001874196290285481
7966,0.001874196290285481
7967,0.001874196290285481
7968,0.001874196290285481
7969,0.001874196290285481
7970,0.001874196290285481
7971,0.001874196290285481
7972,0.001874196290285481
7973,0.001874196290285481
7974,0.001874196290285481
7975,0.001874196290285481
7976,0.001874196290285481
7977,0.001874196290285481
7978,0.001874196290285481
7979,0.001874196290285481
7980,0.001874196290285481
7981,0.192205662172059
7982,0.001091736652166944
7983,0.001874196290285481
7984,0.001874196290285481
7985,0.005607586727425796
7986,0.0108204686197978
7987,0.008096527544827387
7988,0.008447893482065637
7989,0.01114318267906909
7990,0.01420084397184134
7991,0.01455301065464667
7992,0.01455301065464667
7993,0.01455301065464667
7994,0.01455301065464667
7995,0.01455301065464667
7996,0.01455301065464667
7997,0.01455301065464667
7998,0.01340710891253909
7999,0.007932983657083404
8000,0.00970011010845694
8001,0.000564321307535902
8002,0.008604592577384981
8003,0.006791691406464552
8004,0.0
8005,0.0
8006,0.0
8007,0.0
8008,0.0
8009,0.0
8010,0.0
8011,0.0
8012,0.0
8013,0.0
8014,0.0
8015,0.0
8016,0.0
8017,0.0
8018,0.0
8019,0.0
8020,0.0
8021,0.0
8022,0.0
8023,0.0
8024,0.0
8025,0.0
8026,0.0
8027,0.0
8028,0.0
8029,0.0
8030,0.0
8031,0.0
8032,0.0
8033,0.0
8034,0.0
8035,0.0
8036,0.0
8037,0.0
8038,0.0
8039,0.0
8040,0.0
8041,0.0
8042,0.0
8043,0.0
8044,0.0
8045,0.0
8046,0.0
8047,0.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,0.0
8057,0.0
8058,0.0
8059,0.0
8060,0.0
8061,0.6957947867359005
8062,0.0
8063,0.1749949072081609
8064,0.0
8065,0.1160869291080359
8066,0.1146052356862634
8067,0.07144997019366789
8068,0.0499670744895432
8069,0.0499670744895432
8070,0.0499670744895432
8071,0.0499670744895432
8072,0.0499670744895432
8073,0.0499670744895432
8074,0.0499670744895432
8075,0.0499670744895432
8076,0.0499670744895432
8077,0.04217505122888772
8078,0.001874196290285481
8079,0.001874196290285481
8080,0.001874196290285481
8081,0.001874196290285481
8082,0.001874196290285481
8083,0.001874196290285481
8084,0.001874196290285481
8085,0.001874196290285481
8086,0.001874196290285481
8087,0.001874196290285481
8088,0.001874196290285481
8089,0.001874196290285481
8090,0.001874196290285481
8091,0.001874196290285481
8092,0.001874196290285481
8093,0.001874196290285481
8094,0.001874196290285481
8095,0.001874196290285481
8096,0.001874196290285481
8097,0.001874196290285481
8098,0.001874196290285481
8099,0.001874196290285481
8100,0.001874196290285481
8101,0.001874196290285481
8102,0.001874196290285481
8103,0.001874196290285481
8104,0.001874196290285481
8105,0.001874196290285481
8106,0.001874196290285481
8107,0.001874196290285481
8108,0.001874196290285481
8109,0.001395426822765821
8110,0.0
8111,0.001430599153850375
8112,0.002539585996090219
8113,0.01150109697386316
8114,0.00814196213323571
8115,0.008096527544827387
8116,0.008096527544827387
8117,0.008096527544827387
8118,0.008663105223447546
8119,0.01305849854790486
8120,0.01455301065464667
8121,0.01455301065464667
8122,0.01455301065464667
8123,0.01455301065464667
8124,0.01455301065464667
8125,0.01455301065464667
8126,0.01455301065464667
8127,0.01455301065464667
8128,0.01447249644336607
8129,0.009913077457645608
8130,0.01187669766345225
8131,0.01172475546548413
8132,0.0
8133,0.0
8134,0.0
8135,0.0
8136,0.0
8137,0.0
8138,0.0
8139,0.0
8140,0.0
8141,0.0
8142,0.0
8143,0.0
8144,0.0
8145,0.0
8146,0.0
8147,0.0
8148,0.0
8149,0.0
8150,0.0
8151,0.0
8152,0.0
8153,0.0
8154,0.0
8155,0.0
8156,0.0
8157,0.0
8158,0.0
8159,0.0
8160,0.0
8161,0.0
8162,0.0
8163,0.0
8164,0.0
8165,0.0
8166,0.0
8167,0.0
8168,0.0
8169,0.0
8170,0.0
8171,0.0
8172,0.0
8173,0.0
8174,0.0
8175,0.0
8176,0.0
8177,0.0
8178,0.0
8179,0.0
8180,0.0
8181,0.0
8182,0.0
8183,0.0
8184,0.0
8185,0.0
8186,0.0
8187,0.0
8188,0.0
8189,0.4899164696537711
8190,1.112663228015241
8191,0.03701296577114516
8192,0.0009473294464215613
8193,0.04803769618205457
8194,0.0499670744895432
8195,0.0499670744895432
8196,0.0499670744895432
8197,0.0499670744895432
8198,0.0499670744895432
8199,0.0499670744895432
8200,0.0499670744895432
8201,0.0499670744895432
8202,0.0499670744895432
8203,0.0499670744895432
8204,0.0499670744895432
8205,0.04729703749570458
8206,0.001874196290285481
8207,0.001874196290285481
8208,0.001874196290285481
8209,0.001874196290285481
8210,0.001874196290285481
8211,0.001874196290285481
8212,0.001874196290285481
8213,0.001874196290285481
8214,0.001874196290285481
8215,0.001874196290285481
8216,0.001874196290285481
8217,0.001874196290285481
8218,0.001874196290285481
8219,0.001874196290285481
8220,0.001874196290285481
8221,0.001874196290285481
8222,0.001874196290285481
8223,0.001874196290285481
8224,0.001874196290285481
8225,0.001874196290285481
8226,0.001874196290285481
8227,0.001874196290285481
8228,0.001874196290285481
8229,0.001874196290285481
8230,0.001874196290285481
8231,0.001874196290285481
8232,0.001874196290285481
8233,0.001874196290285481
8234,0.001874196290285481
8235,0.001874196290285481
8236,0.001874196290285481
8237,0.001874196290285481
8238,0.000814546206217736
8239,3.216359293063896e-06
8240,0.0102851881521104
8241,0.008900981286291507
8242,0.008096527544827387
8243,0.008096527544827387
8244,0.008096527544827387
8245,0.008096527544827387
8246,0.008096527544827387
8247,0.008654533117854968
8248,0.01377138765753536
8249,0.01455301065464667
8250,0.01394397040403774
8251,0.0144867211427639
8252,0.01455301065464667
8253,0.01455301065464667
8254,0.01455301065464667
8255,0.01455301065464667
8256,0.01455301065464667
8257,0.01455301065464667
8258,0.01455301065464667
8259,0.009829196663483045
8260,0.0
8261,0.0
8262,0.0
8263,0.0
8264,0.0
8265,0.0
8266,0.0
8267,0.0
8268,0.0
8269,0.0
8270,0.0
8271,0.0
8272,0.0
8273,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.0
8278,0.0
8279,0.0
8280,0.0
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,0.0
8287,0.0
8288,0.0
8289,0.0
8290,0.0
8291,0.0
8292,0.0
8293,0.0
8294,0.0
8295,0.0
8296,0.0
8297,0.0
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.0
8303,0.0
8304,0.0
8305,0.0
8306,0.0
8307,0.0
8308,0.0
8309,0.0
8310,0.0
8311,0.0
8312,0.0
8313,0.0
8314,0.0
8315,0.0
8316,0.0
8317,0.3660567715554068
8318,0.1823178785888201
8319,0.0
8320,0.01017914900550859
8321,0.0499670744895432
8322,0.0499670744895432
8323,0.0499670744895432
8324,0.0499670744895432
8325,0.0499670744895432
8326,0.0499670744895432
8327,0.0499670744895432
8328,0.0499670744895432
8329,0.0499670744895432
8330,0.0499670744895432
8331,0.0499670744895432
8332,0.0499670744895432
8333,0.04997433093215293
8334,0.00432718561780074
8335,0.001874196290285481
8336,0.001874196290285481
8337,0.001874196290285481
8338,0.001874196290285481
8339,0.001874196290285481
8340,0.001874196290285481
8341,0.001874196290285481
8342,0.001874196290285481
8343,0.001874196290285481
8344,0.001874196290285481
8345,0.001874196290285481
8346,0.001874196290285481
8347,0.001874196290285481
8348,0.001874196290285481
8349,0.001874196290285481
8350,0.001874196290285481
8351,0.001874196290285481
8352,0.001874196290285481
8353,0.001874196290285481
8354,0.001874196290285481
8355,0.001874196290285481
8356,0.001874196290285481
8357,0.001874196290285481
8358,0.001874196290285481
8359,0.001874196290285481
